path,label,crop
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner794_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner742_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner709_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner775_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner773_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner793_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner826_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner747_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner76_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner643_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner732_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner659_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner741_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner795_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner733_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner632_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner765_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner714_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner648_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner782_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner863_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner687_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner85_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner79_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner744_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner666_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner719_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner772_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner637_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner63_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner825_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner649_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner809_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner69_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner702_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner736_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner749_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner739_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner805_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner865_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner84_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner704_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner731_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner656_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner861_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner642_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner857_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner858_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner837_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner750_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner655_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner674_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner652_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner783_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner847_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner691_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner752_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner712_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner75_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner728_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner77_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner828_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner668_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner800_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner762_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner768_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner867_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner721_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner791_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner843_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner834_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner856_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner830_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner845_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner803_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner832_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner798_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner636_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner660_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner667_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner813_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner790_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner806_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner811_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner66_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner824_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner849_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner650_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner840_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner760_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner697_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner788_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner707_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner808_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner638_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner797_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner72_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner661_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner676_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner722_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner859_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner756_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner6_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner679_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner781_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner829_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner839_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner804_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner653_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner680_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner683_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner842_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner681_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner862_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner71_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner729_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner854_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner784_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner665_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner735_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner801_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner818_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner779_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner706_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner746_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner734_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner770_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner677_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner726_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner727_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner764_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner717_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner698_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner853_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner759_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner715_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner634_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner774_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner748_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner785_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner745_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner654_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner718_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner754_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner758_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner777_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner817_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner635_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner987_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner963_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner939_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner941_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner97_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner891_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner99_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner916_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner907_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner902_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner953_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner988_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner947_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner926_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner917_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner886_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner922_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner910_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner8_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner866_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner965_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner975_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner933_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner928_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner973_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner944_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner954_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner986_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner897_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner997_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner974_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner929_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner899_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner983_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner94_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner981_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner923_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner887_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner91_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner880_.jpg,leaf miner,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/leaf miner/leaf miner905_.jpg,leaf miner,Cashew
