path,label,label_id
output/processed/healthy/healthy434_.jpg,healthy,7
output/processed/leaf miner/leaf miner1072_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper46_.jpg,grasshoper,4
output/processed/green mite/green mite59_.jpg,green mite,5
output/processed/leaf spot/leaf spot696_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot728_.jpg,septoria leaf spot,15
output/processed/grasshoper/grasshoper488_.jpg,grasshoper,4
output/processed/mosaic/mosaic1040_.jpg,mosaic,13
output/processed/fall armyworm/fall armyworm232_.jpg,fall armyworm,3
output/processed/healthy/healthy428_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1702_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1479_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose827_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot532_.jpg,leaf spot,12
output/processed/brown spot/brown spot47_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot1007_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic1053_.jpg,mosaic,13
output/processed/healthy/healthy536_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot470_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus417_.jpg,streak virus,16
output/processed/healthy/healthy469_.jpg,healthy,7
output/processed/leaf curl/leaf curl302_.jpg,leaf curl,10
output/processed/leaf blight/leaf blight248_.jpg,leaf blight,9
output/processed/leaf spot/leaf spot984_.jpg,leaf spot,12
output/processed/leaf spot/leaf spot1082_.jpg,leaf spot,12
output/processed/mosaic/mosaic770_.jpg,mosaic,13
output/processed/leaf spot/leaf spot829_.jpg,leaf spot,12
output/processed/grasshoper/grasshoper541_.jpg,grasshoper,4
output/processed/leaf spot/leaf spot689_.jpg,leaf spot,12
output/processed/brown spot/brown spot1447_.jpg,brown spot,2
output/processed/mosaic/mosaic40_.jpg,mosaic,13
output/processed/streak virus/streak virus207_.jpg,streak virus,16
output/processed/grasshoper/grasshoper660_.jpg,grasshoper,4
output/processed/mosaic/mosaic959_.jpg,mosaic,13
output/processed/leaf spot/leaf spot1215_.jpg,leaf spot,12
output/processed/leaf spot/leaf spot63_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose1150_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle593_.jpg,leaf beetle,8
output/processed/mosaic/mosaic911_.jpg,mosaic,13
output/processed/septoria leaf spot/septoria leaf spot761_.jpg,septoria leaf spot,15
output/processed/gumosis/gumosis58_.jpg,gumosis,6
output/processed/brown spot/brown spot57_.jpg,brown spot,2
output/processed/leaf miner/leaf miner852_.jpg,leaf miner,11
output/processed/brown spot/brown spot511_.jpg,brown spot,2
output/processed/leaf beetle/leaf beetle456_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight757_.jpg,bacterial blight,1
output/processed/brown spot/brown spot262_.jpg,brown spot,2
output/processed/healthy/healthy133_.jpg,healthy,7
output/processed/leaf curl/leaf curl358_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot387_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot221_.jpg,brown spot,2
output/processed/leaf miner/leaf miner70_.jpg,leaf miner,11
output/processed/mosaic/mosaic367_.jpg,mosaic,13
output/processed/verticulium wilt/verticulium wilt140_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot2355_-I3tR8h.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot234_.jpg,brown spot,2
output/processed/streak virus/streak virus228_.jpg,streak virus,16
output/processed/brown spot/brown spot345_.jpg,brown spot,2
output/processed/mosaic/mosaic471_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight740_.jpg,bacterial blight,1
output/processed/healthy/healthy1175_.jpg,healthy,7
output/processed/leaf beetle/leaf beetle159_.jpg,leaf beetle,8
output/processed/anthracnose/anthracnose561_.jpg,anthracnose,0
output/processed/grasshoper/grasshoper214_.jpg,grasshoper,4
output/processed/healthy/healthy110_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1447_.jpg,bacterial blight,1
output/processed/fall armyworm/fall armyworm123_.jpg,fall armyworm,3
output/processed/red rust/red rust13_.jpg,red rust,14
output/processed/leaf beetle/leaf beetle308_.jpg,leaf beetle,8
output/processed/anthracnose/anthracnose1229_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot1422_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot405_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus31_.jpg,streak virus,16
output/processed/streak virus/streak virus1006_.jpg,streak virus,16
output/processed/verticulium wilt/verticulium wilt660_.jpg,verticulium wilt,17
output/processed/verticulium wilt/verticulium wilt347_.jpg,verticulium wilt,17
output/processed/anthracnose/anthracnose1257_.jpg,anthracnose,0
output/processed/red rust/red rust1533_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight769_.jpg,bacterial blight,1
output/processed/green mite/green mite502_.jpg,green mite,5
output/processed/leaf blight/leaf blight922_.jpg,leaf blight,9
output/processed/grasshoper/grasshoper43_.jpg,grasshoper,4
output/processed/streak virus/streak virus343_.jpg,streak virus,16
output/processed/streak virus/streak virus721_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle767_.jpg,leaf beetle,8
output/processed/red rust/red rust948_.jpg,red rust,14
output/processed/brown spot/brown spot293_.jpg,brown spot,2
output/processed/leaf miner/leaf miner696_.jpg,leaf miner,11
output/processed/healthy/healthy1290_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight677_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2216_.jpg,bacterial blight,1
output/processed/red rust/red rust1680_.jpg,red rust,14
output/processed/anthracnose/anthracnose1017_.jpg,anthracnose,0
output/processed/mosaic/mosaic1160_.jpg,mosaic,13
output/processed/mosaic/mosaic916_.jpg,mosaic,13
output/processed/verticulium wilt/verticulium wilt546_.jpg,verticulium wilt,17
output/processed/leaf beetle/leaf beetle579_.jpg,leaf beetle,8
output/processed/leaf beetle/leaf beetle281_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight684_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight664_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot371_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner633_.jpg,leaf miner,11
output/processed/green mite/green mite297_.jpg,green mite,5
output/processed/green mite/green mite448_.jpg,green mite,5
output/processed/anthracnose/anthracnose1321_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight693_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1924_-UpnqJ6.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot576_.jpg,brown spot,2
output/processed/healthy/healthy125_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight437_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl66_.jpg,leaf curl,10
output/processed/leaf spot/leaf spot748_.jpg,leaf spot,12
output/processed/leaf blight/leaf blight1175_.jpg,leaf blight,9
output/processed/leaf curl/leaf curl69_.jpg,leaf curl,10
output/processed/red rust/red rust325_.jpg,red rust,14
output/processed/anthracnose/anthracnose369_.jpg,anthracnose,0
output/processed/streak virus/streak virus921_.jpg,streak virus,16
output/processed/green mite/green mite645_.jpg,green mite,5
output/processed/leaf blight/leaf blight931_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot315_.jpg,septoria leaf spot,15
output/processed/green mite/green mite656_.jpg,green mite,5
output/processed/brown spot/brown spot1300_.jpg,brown spot,2
output/processed/red rust/red rust763_.jpg,red rust,14
output/processed/mosaic/mosaic411_.jpg,mosaic,13
output/processed/fall armyworm/fall armyworm168_.jpg,fall armyworm,3
output/processed/leaf spot/leaf spot594_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose357_.jpg,anthracnose,0
output/processed/verticulium wilt/verticulium wilt745_.jpg,verticulium wilt,17
output/processed/anthracnose/anthracnose635_.jpg,anthracnose,0
output/processed/red rust/red rust610_.jpg,red rust,14
output/processed/healthy/healthy711_.jpg,healthy,7
output/processed/red rust/red rust839_.jpg,red rust,14
output/processed/green mite/green mite863_.jpg,green mite,5
output/processed/verticulium wilt/verticulium wilt459_.jpg,verticulium wilt,17
output/processed/anthracnose/anthracnose916_.jpg,anthracnose,0
output/processed/brown spot/brown spot1428_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight905_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight276_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight867_.jpg,bacterial blight,1
output/processed/gumosis/gumosis48_.jpg,gumosis,6
output/processed/bacterial blight/bacterial blight1366_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot157_.jpg,leaf spot,12
output/processed/verticulium wilt/verticulium wilt123_.jpg,verticulium wilt,17
output/processed/leaf miner/leaf miner128_.jpg,leaf miner,11
output/processed/red rust/red rust608_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1319_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1942_-1pIb3O.jpg,septoria leaf spot,15
output/processed/grasshoper/grasshoper135_.jpg,grasshoper,4
output/processed/healthy/healthy736_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight330_.jpg,bacterial blight,1
output/processed/grasshoper/grasshoper405_.jpg,grasshoper,4
output/processed/healthy/healthy1298_.jpg,healthy,7
output/processed/leaf beetle/leaf beetle883_.jpg,leaf beetle,8
output/processed/brown spot/brown spot1211_.jpg,brown spot,2
output/processed/leaf spot/leaf spot1075_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle82_.jpg,leaf beetle,8
output/processed/fall armyworm/fall armyworm253_.jpg,fall armyworm,3
output/processed/brown spot/brown spot822_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight1429_.jpg,bacterial blight,1
output/processed/red rust/red rust237_.jpg,red rust,14
output/processed/streak virus/streak virus830_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot1380_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot362_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot1263_.jpg,brown spot,2
output/processed/mosaic/mosaic467_.jpg,mosaic,13
output/processed/healthy/healthy558_.jpg,healthy,7
output/processed/leaf miner/leaf miner382_.jpg,leaf miner,11
output/processed/red rust/red rust1596_.jpg,red rust,14
output/processed/grasshoper/grasshoper193_.jpg,grasshoper,4
output/processed/red rust/red rust831_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot1970_-gdCBrf.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot413_.jpg,brown spot,2
output/processed/leaf miner/leaf miner605_.jpg,leaf miner,11
output/processed/healthy/healthy429_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1413_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1132_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1216_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner52_.jpg,leaf miner,11
output/processed/healthy/healthy965_.jpg,healthy,7
output/processed/red rust/red rust760_.jpg,red rust,14
output/processed/healthy/healthy549_.jpg,healthy,7
output/processed/leaf blight/leaf blight1271_.jpg,leaf blight,9
output/processed/mosaic/mosaic229_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight2105_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt242_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot1939_-IO23Os.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot641_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot1410_.jpg,septoria leaf spot,15
output/processed/healthy/healthy1321_.jpg,healthy,7
output/processed/brown spot/brown spot537_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight1602_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot1083_.jpg,leaf spot,12
output/processed/leaf blight/leaf blight484_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner747_.jpg,leaf miner,11
output/processed/leaf beetle/leaf beetle247_.jpg,leaf beetle,8
output/processed/leaf curl/leaf curl518_.jpg,leaf curl,10
output/processed/streak virus/streak virus933_.jpg,streak virus,16
output/processed/healthy/healthy803_.jpg,healthy,7
output/processed/healthy/healthy330_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1623_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1694_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot765_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner141_.jpg,leaf miner,11
output/processed/verticulium wilt/verticulium wilt632_.jpg,verticulium wilt,17
output/processed/leaf curl/leaf curl153_.jpg,leaf curl,10
output/processed/green mite/green mite788_.jpg,green mite,5
output/processed/leaf blight/leaf blight550_.jpg,leaf blight,9
output/processed/streak virus/streak virus164_.jpg,streak virus,16
output/processed/red rust/red rust989_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1838_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt655_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight2328_.jpg,bacterial blight,1
output/processed/brown spot/brown spot318_.jpg,brown spot,2
output/processed/brown spot/brown spot1202_.jpg,brown spot,2
output/processed/brown spot/brown spot906_.jpg,brown spot,2
output/processed/red rust/red rust215_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot249_.jpg,septoria leaf spot,15
output/processed/verticulium wilt/verticulium wilt460_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot1626_.jpg,septoria leaf spot,15
output/processed/leaf curl/leaf curl244_.jpg,leaf curl,10
output/processed/verticulium wilt/leaf blight928_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight279_.jpg,bacterial blight,1
output/processed/streak virus/streak virus57_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot861_.jpg,septoria leaf spot,15
output/processed/grasshoper/grasshoper409_.jpg,grasshoper,4
output/processed/verticulium wilt/verticulium wilt57_.jpg,verticulium wilt,17
output/processed/green mite/green mite423_.jpg,green mite,5
output/processed/fall armyworm/fall armyworm6_.jpg,fall armyworm,3
output/processed/red rust/red rust370_.jpg,red rust,14
output/processed/anthracnose/anthracnose1109_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight283_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight868_.jpg,leaf blight,9
output/processed/brown spot/brown spot1183_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight314_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1930_.jpg,bacterial blight,1
output/processed/healthy/healthy590_.jpg,healthy,7
output/processed/healthy/healthy1118_.jpg,healthy,7
output/processed/anthracnose/anthracnose322_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot127_.jpg,septoria leaf spot,15
output/processed/green mite/green mite231_.jpg,green mite,5
output/processed/leaf beetle/leaf beetle488_.jpg,leaf beetle,8
output/processed/mosaic/mosaic482_.jpg,mosaic,13
output/processed/healthy/healthy745_.jpg,healthy,7
output/processed/grasshoper/grasshoper42_.jpg,grasshoper,4
output/processed/mosaic/mosaic61_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1912_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1327_.jpg,anthracnose,0
output/processed/grasshoper/grasshoper336_.jpg,grasshoper,4
output/processed/leaf blight/leaf blight1141_.jpg,leaf blight,9
output/processed/leaf beetle/leaf beetle196_.jpg,leaf beetle,8
